,,Actual,Predicted
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/97007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/522007_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/121004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/287009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/321010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/463002_HouseInterior_6.jpg,class0,low income
# naa,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/87011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/81009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/298008_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/494002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/305008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/191012_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1023012_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/108012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/318009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/385013_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/223008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/1049011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/421004_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/125003_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/67007_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/448004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/67001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/106009_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/257007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/51014_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/40001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/323012_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/193011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/270001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/131006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/268010_HouseInterior_6.jpg,class0,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/406010_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/280005_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/240010_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/6012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/414006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/208009_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/489011_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/194002_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/86014_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/25005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/60012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/506002_HouseInterior_6.jpg,class1,low income
# nna,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/401008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/56007_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/325001_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/97009_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/450008_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/437008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/380004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/140002_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/198005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/276005_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/315005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/6005_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/450012_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/389006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/22011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/125006_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/134006_HouseInterior_6.jpg,class0,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/100004_HouseInterior_6.jpg,class1,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1045013_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/405006_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/216010_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/302010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/506009_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/462002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/6009_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/438004_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/17001_HouseInterior_6.jpg,class1,low income
# nan,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/210010_HouseInterior_6.jpg,class2,middle income
# a,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/223009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/429011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/121009_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/423013_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/99012_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/285011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/504006_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/466009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/1007018_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/418002_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/155007_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/510014_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/67009_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/209001_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/130001_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/244009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/261008_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/339004_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/277005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/320002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/143012_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/391003_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/397008_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/476007_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/462005_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/397006_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/294002_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/451002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/30001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/190007_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/150007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/52007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/196003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/154004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/149007_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/197008_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/81005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/368002_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/57005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/160001_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/141006_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/82008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/333001_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/64002_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/368005_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/41007_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/100014_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/503014_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/321008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/142003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/67002_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/470010_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/245007_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/253005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/277012_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/509007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/79001_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/42013_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/370006_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/263003_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/110001_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/404001_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/141005_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/506007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/450004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/338013_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/375009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/133006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/256001_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/516011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/284001_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/367013_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/63002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/93008_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/72009_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/322009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/42012_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/253007_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/210011_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/472001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/246014_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/441011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/227007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/22002_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/444003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/230008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/252001_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1006_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/100007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/315002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/150001_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/1015006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/329013_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/151012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/385009_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/102010_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/117004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/42003_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/54002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/187011_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1030003_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/476004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/245003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/162002_HouseInterior_6.jpg,class0,middle income
# nan,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/275009_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/408001_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/460006_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/256009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/182008_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/28006_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/431011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/474009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/415004_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/190002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/1009008_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/410012_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/152013_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/404008_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/308006_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/436013_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/117008_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/152010_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/213014_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/433001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/249013_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/443011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/337011_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/366001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/292007_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/439001_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/25009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/47004_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/322010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/494001_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/73002_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/97010_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/131001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/447006_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/388010_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/325005_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/8013_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/431009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/466011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/415010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/127006_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/58006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/134014_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/308010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/85007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/139004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/181003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/344002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/460013_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/296003_HouseInterior_6.jpg,class0,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/5006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/498013_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/473007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/1017002_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/364010_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/54007_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/159006_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/421005_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/410006_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/248005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/97003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/215001_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/434014_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/395002_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/500014_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/1073006_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/214006_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/436014_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/304002_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/264010_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/122007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/278011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/1060016_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/191009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/19009_HouseInterior_6.jpg,class0,low income
