,,Actual,Predicted
# NA,/media/atif_temp/Aatif/valid/class0/383009_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/384010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/14004_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/72007_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/459010_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/267009_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/1042002_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/258005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/314006_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/65011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/426011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/139006_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/500006_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/276006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/277009_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/237001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/296007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/233007_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/304009_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/273003_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/207007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/437008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/336006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/520012_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/42003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/125005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/476009_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/326010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/1001001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/1022001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/6014_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/128008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/76005_CookingArea_7.jpg,class0,low income
# N,/media/atif_temp/Aatif/valid/class0/495013_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/293011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/456001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/508008_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/81005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/208005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/469010_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/386006_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/269014_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/181005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/487005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/50010_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/152010_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/460001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/111009_CookingArea_7.jpg,class0,high income
# N,/media/atif_temp/Aatif/valid/class2/4007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/3005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/398012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/294011_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/298010_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/333008_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/47004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/285002_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/322004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/227007_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/120008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/468007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/260011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/318001_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/1012011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/70008_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/100004_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/480003_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/203012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/316008_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/153006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/188006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/1064003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/2006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/454004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/291011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/4004_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/23010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/512002_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/397008_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/504006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/1053007_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/197004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/337013_CookingArea_7.jpg,class1,high income
# NA,/media/atif_temp/Aatif/valid/class1/441007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/509010_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/187011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/72001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/443012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/225009_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/103011_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/329010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/232002_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/100008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/95003_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/65001_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/146010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/262005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/253007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/512001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/12001_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/362004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/13012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/182006_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/447002_CookingArea_7.jpg,class0,low income
# N,/media/atif_temp/Aatif/valid/class2/299013_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/81011_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/1063003_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/291002_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/294008_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/498003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/311011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/192009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/107001_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/126002_CookingArea_7.jpg,class1,high income
# NA,/media/atif_temp/Aatif/valid/class2/220009_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/1040008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/270013_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/83004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/24006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/108004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/320002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/378011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/117006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/373001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/66001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/368012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/63006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/389001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/499010_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/127006_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/322010_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/415002_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/340005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/323011_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/206010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/61014_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/205006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/510006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/104012_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/70007_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/64008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/214006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/60014_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/522008_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/1010017_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/110002_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/143012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/491012_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/23005_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/391003_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/159009_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/298008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/408008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/305005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/29001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/315006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/157004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/287014_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/1012003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/304006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/400012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/441011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/85005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/478008_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/330012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/98012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/479005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/419006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/110005_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/35006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/338013_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/496010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/248012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/192006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/79001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/442011_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/87006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/462005_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/468009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/326008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/228002_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/53011_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/145002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/82004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/1063001_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/430002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/50001_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class0/92010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/190007_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/97006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/14008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/339003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/277005_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/280005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/18003_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/321008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/51014_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/305014_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class0/406010_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/424008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/236008_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/404012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/236013_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/283013_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/158013_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class1/1057013_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/146013_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/84012_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/63004_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/193010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/393011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/11003_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/36003_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/34001_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/509003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/366001_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/243014_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/148008_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class0/235002_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/430004_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/45007_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/367013_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/383002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/105007_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/126004_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class0/256002_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/455006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/425012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/413011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/507004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/449004_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/63010_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/1009008_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/439005_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/211001_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/2009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/117011_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/475006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/445005_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/251001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/474009_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/403002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/364008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/100002_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/389005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/26003_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/372007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/466010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/113001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/54012_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/121009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/52001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/23009_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/260009_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/486014_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/342014_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/189012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/1017002_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/1007004_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/2004_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class1/395011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/506013_CookingArea_7.jpg,class1,middle income
# N,/media/atif_temp/Aatif/valid/class1/21009_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/70005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/228004_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/509009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/25012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/470011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/227009_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/370004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/212013_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/339007_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/344002_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/286006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/214004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/86005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/368002_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/16005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/107007_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/244003_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/376007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/340011_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/67009_CookingArea_7.jpg,class2,middle income
# NNNNNNNNNNNAN,/media/atif_temp/Aatif/valid/class1/115002_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/198012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/413003_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/463002_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/220011_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/55007_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/522010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/413013_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/252003_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/193007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/162002_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/462006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/470003_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/42013_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/434007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/269008_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/133011_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/437012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/394006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/87002_CookingArea_7.jpg,class1,high income
# NA,/media/atif_temp/Aatif/valid/class2/68004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/239002_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/510003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/126005_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class0/514014_CookingArea_7.jpg,class0,low income
